phase,source_url,http_status,target_url,chain_length,canonical_target,issues
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,1,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-seo-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-seo-for-wordpress/,1,https://robertdevore.com/introducing-seo-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,1,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-site-vitals-for-wordpress/,1,https://robertdevore.com/introducing-site-vitals-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,1,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-stats-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-stats-for-wordpress/,1,https://robertdevore.com/introducing-stats-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,1,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-test-orders-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-test-orders-for-woocommerce/,1,https://robertdevore.com/introducing-test-orders-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin.html,client-side alias,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,1,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity.html,client-side alias,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,1,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,1,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,1,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor.html,client-side alias,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,1,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/invest-in-yourself.html,client-side alias,https://robertdevore.com/invest-in-yourself/,1,https://robertdevore.com/invest-in-yourself/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry.html,client-side alias,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,1,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/leafly-reviews-wordpress-plugin.html,client-side alias,https://robertdevore.com/leafly-reviews-wordpress-plugin/,1,https://robertdevore.com/leafly-reviews-wordpress-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/leap-the-code-of-extreme-leadership.html,client-side alias,https://robertdevore.com/leap-the-code-of-extreme-leadership/,1,https://robertdevore.com/leap-the-code-of-extreme-leadership/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/making-up-for-lost-time.html,client-side alias,https://robertdevore.com/making-up-for-lost-time/,1,https://robertdevore.com/making-up-for-lost-time/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/mnml-free-minimalist-wordpress-theme.html,client-side alias,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,1,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction.html,client-side alias,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,1,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/my-development-projects.html,client-side alias,https://robertdevore.com/my-development-projects/,1,https://robertdevore.com/my-development-projects/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/open-source-is-anarchism-in-action.html,client-side alias,https://robertdevore.com/open-source-is-anarchism-in-action/,1,https://robertdevore.com/open-source-is-anarchism-in-action/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/organized-chaos.html,client-side alias,https://robertdevore.com/organized-chaos/,1,https://robertdevore.com/organized-chaos/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/10.html,client-side alias,https://robertdevore.com/page/10/,1,https://robertdevore.com/page/10/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/11.html,client-side alias,https://robertdevore.com/page/11/,1,https://robertdevore.com/page/11/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/12.html,client-side alias,https://robertdevore.com/page/12/,1,https://robertdevore.com/page/12/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/2.html,client-side alias,https://robertdevore.com/page/2/,1,https://robertdevore.com/page/2/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/3.html,client-side alias,https://robertdevore.com/page/3/,1,https://robertdevore.com/page/3/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/4.html,client-side alias,https://robertdevore.com/page/4/,1,https://robertdevore.com/page/4/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/5.html,client-side alias,https://robertdevore.com/page/5/,1,https://robertdevore.com/page/5/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/6.html,client-side alias,https://robertdevore.com/page/6/,1,https://robertdevore.com/page/6/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/7.html,client-side alias,https://robertdevore.com/page/7/,1,https://robertdevore.com/page/7/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/8.html,client-side alias,https://robertdevore.com/page/8/,1,https://robertdevore.com/page/8/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/page/9.html,client-side alias,https://robertdevore.com/page/9/,1,https://robertdevore.com/page/9/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/patience.html,client-side alias,https://robertdevore.com/patience/,1,https://robertdevore.com/patience/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads.html,client-side alias,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,1,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai.html,client-side alias,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,1,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects/agents-sdk.html,client-side alias,https://robertdevore.com/projects/agents-sdk/,1,https://robertdevore.com/projects/agents-sdk/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects/dispatch.html,client-side alias,https://robertdevore.com/projects/dispatch/,1,https://robertdevore.com/projects/dispatch/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects/kujo.html,client-side alias,https://robertdevore.com/projects/kujo/,1,https://robertdevore.com/projects/kujo/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects/lens.html,client-side alias,https://robertdevore.com/projects/lens/,1,https://robertdevore.com/projects/lens/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects/sitekit.html,client-side alias,https://robertdevore.com/projects/sitekit/,1,https://robertdevore.com/projects/sitekit/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects/ssg.html,client-side alias,https://robertdevore.com/projects/ssg/,1,https://robertdevore.com/projects/ssg/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/projects.html,client-side alias,https://robertdevore.com/projects/,1,https://robertdevore.com/projects/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1.html,client-side alias,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,1,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/relentless.html,client-side alias,https://robertdevore.com/relentless/,1,https://robertdevore.com/relentless/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai.html,client-side alias,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,1,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses.html,client-side alias,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,1,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/run-a-tor-relay.html,client-side alias,https://robertdevore.com/run-a-tor-relay/,1,https://robertdevore.com/run-a-tor-relay/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/say-goodbye-to-wordpress.html,client-side alias,https://robertdevore.com/say-goodbye-to-wordpress/,1,https://robertdevore.com/say-goodbye-to-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/set-featured-images-programatically-wordpress.html,client-side alias,https://robertdevore.com/set-featured-images-programatically-wordpress/,1,https://robertdevore.com/set-featured-images-programatically-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/slackedd.html,client-side alias,https://robertdevore.com/slackedd/,1,https://robertdevore.com/slackedd/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing.html,client-side alias,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,1,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator.html,client-side alias,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,1,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford.html,client-side alias,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,1,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag/ai.html,client-side alias,https://robertdevore.com/tag/ai/,1,https://robertdevore.com/tag/ai/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag/archive.html,client-side alias,https://robertdevore.com/tag/archive/,1,https://robertdevore.com/tag/archive/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag/engineering.html,client-side alias,https://robertdevore.com/tag/engineering/,1,https://robertdevore.com/tag/engineering/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag/essays.html,client-side alias,https://robertdevore.com/tag/essays/,1,https://robertdevore.com/tag/essays/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag/woocommerce.html,client-side alias,https://robertdevore.com/tag/woocommerce/,1,https://robertdevore.com/tag/woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag/wordpress.html,client-side alias,https://robertdevore.com/tag/wordpress/,1,https://robertdevore.com/tag/wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tag.html,client-side alias,https://robertdevore.com/tag/,1,https://robertdevore.com/tag/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/thank-you-wordpress.html,client-side alias,https://robertdevore.com/thank-you-wordpress/,1,https://robertdevore.com/thank-you-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python.html,client-side alias,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,1,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary.html,client-side alias,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,1,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations.html,client-side alias,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,1,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/twitter-marketing.html,client-side alias,https://robertdevore.com/twitter-marketing/,1,https://robertdevore.com/twitter-marketing/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/two-years-building-wp-dispensary.html,client-side alias,https://robertdevore.com/two-years-building-wp-dispensary/,1,https://robertdevore.com/two-years-building-wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs.html,client-side alias,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,1,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/what-makes-content-beautifully-useful.html,client-side alias,https://robertdevore.com/what-makes-content-beautifully-useful/,1,https://robertdevore.com/what-makes-content-beautifully-useful/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits.html,client-side alias,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,1,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/woocommerce-dispensary-details-plugin.html,client-side alias,https://robertdevore.com/woocommerce-dispensary-details-plugin/,1,https://robertdevore.com/woocommerce-dispensary-details-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wordpress-custom-post-types-code-snippets.html,client-side alias,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,1,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline.html,client-side alias,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,1,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain.html,client-side alias,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,1,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wp-dispensary-v2.html,client-side alias,https://robertdevore.com/wp-dispensary-v2/,1,https://robertdevore.com/wp-dispensary-v2/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wp-dispensary.html,client-side alias,https://robertdevore.com/wp-dispensary/,1,https://robertdevore.com/wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see.html,client-side alias,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,1,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/wtf-is-wordpress.html,client-side alias,https://robertdevore.com/wtf-is-wordpress/,1,https://robertdevore.com/wtf-is-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995.html,client-side alias,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,1,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting.html,client-side alias,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,1,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything.html,client-side alias,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,1,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin.html,client-side alias,https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin/,1,https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/7-days-full-time-wp-dispensary.html,client-side alias,https://robertdevore.com/7-days-full-time-wp-dispensary/,1,https://robertdevore.com/7-days-full-time-wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/about.html,client-side alias,https://robertdevore.com/about/,1,https://robertdevore.com/about/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack.html,client-side alias,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,1,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/back-to-basics.html,client-side alias,https://robertdevore.com/back-to-basics/,1,https://robertdevore.com/back-to-basics/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/10.html,client-side alias,https://robertdevore.com/blog/page/10/,1,https://robertdevore.com/blog/page/10/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/11.html,client-side alias,https://robertdevore.com/blog/page/11/,1,https://robertdevore.com/blog/page/11/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/12.html,client-side alias,https://robertdevore.com/blog/page/12/,1,https://robertdevore.com/blog/page/12/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/2.html,client-side alias,https://robertdevore.com/blog/page/2/,1,https://robertdevore.com/blog/page/2/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/3.html,client-side alias,https://robertdevore.com/blog/page/3/,1,https://robertdevore.com/blog/page/3/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/4.html,client-side alias,https://robertdevore.com/blog/page/4/,1,https://robertdevore.com/blog/page/4/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/5.html,client-side alias,https://robertdevore.com/blog/page/5/,1,https://robertdevore.com/blog/page/5/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/6.html,client-side alias,https://robertdevore.com/blog/page/6/,1,https://robertdevore.com/blog/page/6/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/7.html,client-side alias,https://robertdevore.com/blog/page/7/,1,https://robertdevore.com/blog/page/7/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/8.html,client-side alias,https://robertdevore.com/blog/page/8/,1,https://robertdevore.com/blog/page/8/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog/page/9.html,client-side alias,https://robertdevore.com/blog/page/9/,1,https://robertdevore.com/blog/page/9/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/blog.html,client-side alias,https://robertdevore.com/blog/,1,https://robertdevore.com/blog/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert.html,client-side alias,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,1,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor.html,client-side alias,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,1,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/cannabis-health-benefits.html,client-side alias,https://robertdevore.com/cannabis-health-benefits/,1,https://robertdevore.com/cannabis-health-benefits/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/cannabiz.html,client-side alias,https://robertdevore.com/cannabiz/,1,https://robertdevore.com/cannabiz/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/category/ai-content-systems.html,client-side alias,https://robertdevore.com/category/ai-content-systems/,1,https://robertdevore.com/category/ai-content-systems/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/category/developer-tools.html,client-side alias,https://robertdevore.com/category/developer-tools/,1,https://robertdevore.com/category/developer-tools/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/category/engineering-archive.html,client-side alias,https://robertdevore.com/category/engineering-archive/,1,https://robertdevore.com/category/engineering-archive/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/category/field-notes.html,client-side alias,https://robertdevore.com/category/field-notes/,1,https://robertdevore.com/category/field-notes/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/category/wordpress-archive.html,client-side alias,https://robertdevore.com/category/wordpress-archive/,1,https://robertdevore.com/category/wordpress-archive/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/category.html,client-side alias,https://robertdevore.com/category/,1,https://robertdevore.com/category/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/celebrating-gaad-with-img-a11y-v1-1-0.html,client-side alias,https://robertdevore.com/celebrating-gaad-with-img-a11y-v1-1-0/,1,https://robertdevore.com/celebrating-gaad-with-img-a11y-v1-1-0/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin.html,client-side alias,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,1,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
